Time (UTC+0:00),GPOA [W/m^2],System DC efficiency [%],System DC power [W],System AC power [W],Inverter conversion efficiency [%],Final system efficiency [%]
19-07-00 7:30,302.535,16.912,73.099,67.862,92.836,15.7
19-07-00 8:30,450.635,16.688,107.44,100.219,93.28,15.566
19-07-00 9:30,556.31,16.483,131.009,122.334,93.378,15.392
19-07-00 10:30,632.872,16.331,147.662,137.911,93.396,15.252
19-07-00 11:30,693.66,16.222,160.767,150.141,93.39,15.15
19-07-00 12:30,673.358,16.225,156.091,145.779,93.394,15.153
19-07-00 13:30,635.314,16.334,148.258,138.468,93.396,15.255
19-07-00 14:30,535.752,16.478,126.125,117.757,93.366,15.384
19-07-00 15:30,449.13,16.603,106.539,99.373,93.274,15.487
19-07-00 16:30,280.206,16.827,67.363,62.445,92.698,15.598
19-07-00 17:30,139.002,16.855,33.473,30.337,90.633,15.276
19-07-00 18:30,50.416,16.484,11.873,9.803,82.566,13.61
19-07-00 19:30,11.237,15.568,2.499,0.885,35.415,5.513
19-07-00 20:30,0.009,0,0,0,0,0
19-07-00 21:30,0,0,0,0,0,0
19-07-00 22:30,0,0,0,0,0,0
19-07-00 23:30,0,0,0,0,0,0
20-07-00 0:30,0,0,0,0,0,0
20-07-00 1:30,0,0,0,0,0,0
20-07-00 2:30,0,0,0,0,0,0
20-07-00 3:30,0.25,0,0,0,0,0
20-07-00 4:30,21.013,16.08,4.826,3.095,64.134,10.313
20-07-00 5:30,65.831,16.666,15.67,13.416,85.61,14.268
20-07-00 6:30,148.698,16.89,35.874,32.616,90.919,15.357
20-07-00 7:30,279.408,16.832,67.175,62.266,92.693,15.602
20-07-00 8:30,422.271,16.637,100.347,93.55,93.227,15.51
20-07-00 9:30,505.53,16.458,118.841,110.926,93.34,15.362
20-07-00 10:30,542.07,16.446,127.337,118.893,93.369,15.356
20-07-00 11:30,611.78,16.301,142.438,133.027,93.393,15.224
20-07-00 12:30,652.211,16.259,151.463,141.46,93.396,15.185
20-07-00 13:30,582.736,16.392,136.433,127.412,93.387,15.308
20-07-00 14:30,479.004,16.598,113.561,105.97,93.316,15.489
20-07-00 15:30,384.01,16.718,91.699,85.408,93.14,15.571
20-07-00 16:30,263.208,16.863,63.396,58.693,92.582,15.612
20-07-00 17:30,135.63,16.819,32.582,29.492,90.516,15.224
20-07-00 18:30,46.464,16.423,10.899,8.876,81.442,13.375
20-07-00 19:30,10.319,15.525,2.288,0.685,29.916,4.645
20-07-00 20:30,0,0,0,0,0,0
20-07-00 21:30,0,0,0,0,0,0
20-07-00 22:30,0,0,0,0,0,0
20-07-00 23:30,0,0,0,0,0,0
21-07-00 0:30,0,0,0,0,0,0
21-07-00 1:30,0,0,0,0,0,0
21-07-00 2:30,0,0,0,0,0,0
21-07-00 3:30,0.233,0,0,0,0,0
21-07-00 4:30,20.558,16.1,4.73,3.003,63.492,10.222
21-07-00 5:30,66.291,16.735,15.853,13.588,85.713,14.344
21-07-00 6:30,160.12,16.999,38.896,35.482,91.223,15.507
21-07-00 7:30,273.592,16.946,66.253,61.393,92.664,15.703
21-07-00 8:30,410.625,16.761,98.354,91.674,93.208,15.623
21-07-00 9:30,476.978,16.673,113.646,106.05,93.316,15.559
21-07-00 10:30,519.047,16.58,122.979,114.808,93.356,15.478
21-07-00 11:30,531.163,16.583,125.87,117.519,93.365,15.482
21-07-00 12:30,515.895,16.595,122.342,114.211,93.354,15.492
21-07-00 13:30,515.357,16.591,122.188,114.066,93.353,15.489
21-07-00 14:30,463.562,16.682,110.509,103.104,93.299,15.564
21-07-00 15:30,339.178,16.831,81.579,75.867,92.999,15.653
21-07-00 16:30,242.814,16.901,58.644,54.197,92.417,15.619
21-07-00 17:30,122.447,16.839,29.464,26.53,90.042,15.162
21-07-00 18:30,46.604,16.452,10.957,8.931,81.51,13.41
21-07-00 19:30,9.942,15.499,2.202,0.603,27.373,4.243
21-07-00 20:30,0,0,0,0,0,0
21-07-00 21:30,0,0,0,0,0,0
21-07-00 22:30,0,0,0,0,0,0
21-07-00 23:30,0,0,0,0,0,0
22-07-00 0:30,0,0,0,0,0,0
22-07-00 1:30,0,0,0,0,0,0
22-07-00 2:30,0,0,0,0,0,0
22-07-00 3:30,0.221,0,0,0,0,0
22-07-00 4:30,18.604,16.139,4.29,2.583,60.215,9.718
22-07-00 5:30,61.452,16.781,14.735,12.523,84.988,14.262
22-07-00 6:30,176.293,16.963,42.727,39.117,91.551,15.529
22-07-00 7:30,289.61,16.885,69.871,64.813,92.761,15.663
22-07-00 8:30,394.759,16.741,94.427,87.977,93.17,15.598
22-07-00 9:30,511.788,16.551,121.027,112.977,93.349,15.45
22-07-00 10:30,586.136,16.414,137.461,128.374,93.389,15.328
22-07-00 11:30,640.829,16.303,149.28,139.421,93.396,15.227
22-07-00 12:30,673.073,16.232,156.1,145.788,93.394,15.159
22-07-00 13:30,645.372,16.311,150.411,140.479,93.396,15.234
22-07-00 14:30,557.544,16.484,131.321,122.626,93.379,15.393
22-07-00 15:30,429.497,16.703,102.5,95.574,93.244,15.574
22-07-00 16:30,275.639,16.859,66.396,61.53,92.671,15.623
22-07-00 17:30,136.458,16.862,32.877,29.772,90.554,15.269
22-07-00 18:30,44.81,16.458,10.538,8.532,80.962,13.325
22-07-00 19:30,9.765,15.567,2.172,0.573,26.389,4.108
22-07-00 20:30,0,0,0,0,0,0
22-07-00 21:30,0,0,0,0,0,0
22-07-00 22:30,0,0,0,0,0,0
22-07-00 23:30,0,0,0,0,0,0
23-07-00 0:30,0,0,0,0,0,0
23-07-00 1:30,0,0,0,0,0,0
23-07-00 2:30,0,0,0,0,0,0
23-07-00 3:30,0.341,0,0,0,0,0
23-07-00 4:30,19.468,16.149,4.49,2.774,61.775,9.976
23-07-00 5:30,62.286,16.716,14.87,12.652,85.088,14.224
23-07-00 6:30,156.008,16.959,37.785,34.429,91.117,15.453
23-07-00 7:30,283.593,16.873,68.338,63.364,92.723,15.645
23-07-00 8:30,437.257,16.607,103.702,96.706,93.254,15.486
23-07-00 9:30,563.177,16.387,131.801,123.075,93.379,15.302
23-07-00 10:30,638.255,16.226,147.906,138.136,93.395,15.155
23-07-00 11:30,674.715,16.17,155.812,145.517,93.393,15.102
23-07-00 12:30,629.984,16.245,146.16,136.505,93.395,15.172
23-07-00 13:30,591.546,16.3,137.7,128.595,93.388,15.222
23-07-00 14:30,548.814,16.41,128.617,120.093,93.372,15.322
23-07-00 15:30,427.518,16.614,101.437,94.576,93.236,15.49
23-07-00 16:30,282.347,16.831,67.868,62.921,92.711,15.604
23-07-00 17:30,130.934,16.806,31.426,28.395,90.353,15.185
23-07-00 18:30,41.897,16.348,9.781,7.813,79.876,13.058
23-07-00 19:30,8.735,15.385,1.919,0.335,17.451,2.685
23-07-00 20:30,0,0,0,0,0,0
23-07-00 21:30,0,0,0,0,0,0
23-07-00 22:30,0,0,0,0,0,0
23-07-00 23:30,0.001,0,0,0,0,0
24-07-00 0:30,0.001,0,0,0,0,0
24-07-00 1:30,0,0,0,0,0,0
24-07-00 2:30,0,0,0,0,0,0
24-07-00 3:30,0.422,0,0,0,0,0
24-07-00 4:30,17.333,15.998,3.959,2.27,57.339,9.173
24-07-00 5:30,59.006,16.639,14.019,11.843,84.484,14.057
24-07-00 6:30,143.706,16.911,34.7,31.501,90.782,15.352
24-07-00 7:30,275.244,16.867,66.286,61.426,92.667,15.63
24-07-00 8:30,411.298,16.692,98.027,91.366,93.206,15.558
24-07-00 9:30,571.786,16.415,134.013,125.147,93.384,15.329
24-07-00 10:30,619.844,16.305,144.304,134.772,93.394,15.228
24-07-00 11:30,640.945,16.265,148.853,139.022,93.396,15.191
24-07-00 12:30,673.929,16.242,156.288,145.963,93.394,15.169
24-07-00 13:30,637.296,16.316,148.47,138.666,93.396,15.239
24-07-00 14:30,574.22,16.474,135.068,126.135,93.386,15.384
24-07-00 15:30,459.891,16.663,109.415,102.076,93.292,15.545
24-07-00 16:30,288.218,16.865,69.404,64.373,92.75,15.642
24-07-00 17:30,132.622,16.831,31.872,28.817,90.416,15.218
24-07-00 18:30,43.657,16.394,10.219,8.229,80.527,13.201
24-07-00 19:30,8.247,15.385,1.812,0.232,12.83,1.974
24-07-00 20:30,0,0,0,0,0,0
24-07-00 21:30,0,0,0,0,0,0
24-07-00 22:30,0,0,0,0,0,0
24-07-00 23:30,0,0,0,0,0,0
25-07-00 0:30,0,0,0,0,0,0
25-07-00 1:30,0,0,0,0,0,0
25-07-00 2:30,0,0,0,0,0,0
25-07-00 3:30,0.773,0,0,0,0,0
25-07-00 4:30,17.964,16.048,4.117,2.42,58.777,9.433
25-07-00 5:30,56.482,16.635,13.419,11.272,84.005,13.974
25-07-00 6:30,141.794,16.931,34.287,31.109,90.731,15.362
25-07-00 7:30,275.913,16.931,66.717,61.832,92.678,15.691
25-07-00 8:30,387.504,16.784,92.886,86.526,93.152,15.635
25-07-00 9:30,492.184,16.647,117.013,109.211,93.332,15.537
25-07-00 10:30,556.868,16.531,131.474,122.77,93.379,15.437
25-07-00 11:30,593.551,16.469,139.603,130.379,93.392,15.38
25-07-00 12:30,565.999,16.511,133.465,124.634,93.383,15.418
25-07-00 13:30,536.1,16.551,126.721,118.316,93.368,15.453
25-07-00 14:30,464.461,16.682,110.66,103.245,93.3,15.565
25-07-00 15:30,355.293,16.79,85.194,79.277,93.055,15.624
25-07-00 16:30,242.86,16.875,58.53,54.089,92.414,15.595
25-07-00 17:30,122.823,16.809,29.485,26.55,90.047,15.136
25-07-00 18:30,44.195,16.403,10.353,8.357,80.717,13.24
25-07-00 19:30,7.591,15.288,1.657,0.087,5.242,0.801
25-07-00 20:30,0,0,0,0,0,0
25-07-00 21:30,0,0,0,0,0,0
25-07-00 22:30,0,0,0,0,0,0
25-07-00 23:30,0,0,0,0,0,0
26-07-00 0:30,0,0,0,0,0,0
26-07-00 1:30,0,0,0,0,0,0
26-07-00 2:30,0,0,0,0,0,0
26-07-00 3:30,0.568,0,0,0,0,0
26-07-00 4:30,15.588,15.964,3.554,1.884,53.018,8.464
26-07-00 5:30,59.075,16.691,14.081,11.902,84.525,14.108
26-07-00 6:30,159.186,16.967,38.57,35.174,91.194,15.473
26-07-00 7:30,301.237,16.874,72.587,67.379,92.825,15.663
26-07-00 8:30,443.992,16.65,105.568,98.46,93.267,15.529
26-07-00 9:30,547.085,16.453,128.539,120.019,93.372,15.362
26-07-00 10:30,641.828,16.205,148.53,138.719,93.395,15.135
26-07-00 11:30,716.246,16.087,164.539,153.653,93.384,15.022
26-07-00 12:30,682.255,16.161,157.458,147.053,93.392,15.093
26-07-00 13:30,659.396,16.175,152.31,142.249,93.394,15.106
26-07-00 14:30,502.483,16.442,117.982,110.12,93.337,15.346
26-07-00 15:30,386.427,16.614,91.685,85.396,93.141,15.475
26-07-00 16:30,256.851,16.766,61.495,56.897,92.523,15.512
26-07-00 17:30,118.011,16.705,28.151,25.285,89.819,15.004
26-07-00 18:30,38.627,16.257,8.968,7.039,78.495,12.761
26-07-00 19:30,5.929,15.087,1.278,0,0,0
26-07-00 20:30,0,0,0,0,0,0
26-07-00 21:30,0,0,0,0,0,0
26-07-00 22:30,0.001,0,0,0,0,0
26-07-00 23:30,0.001,0,0,0,0,0
27-07-00 0:30,0,0,0,0,0,0
27-07-00 1:30,0.001,0,0,0,0,0
27-07-00 2:30,0,0,0,0,0,0
27-07-00 3:30,0.118,0,0,0,0,0
27-07-00 4:30,13.893,15.813,3.142,1.494,47.545,7.518
27-07-00 5:30,52.682,16.532,12.455,10.357,83.151,13.747
27-07-00 6:30,131.033,16.876,31.623,28.58,90.378,15.252
27-07-00 7:30,226.476,16.886,54.69,50.455,92.256,15.579
27-07-00 8:30,331.081,16.81,79.588,73.989,92.965,15.627
27-07-00 9:30,449.099,16.613,106.697,99.521,93.275,15.496
27-07-00 10:30,524.146,16.473,123.476,115.274,93.357,15.379
27-07-00 11:30,519.706,16.466,122.377,114.243,93.354,15.372
27-07-00 12:30,501.129,16.525,118.427,110.538,93.339,15.424
27-07-00 13:30,482.977,16.545,114.273,106.639,93.319,15.44
27-07-00 14:30,417.503,16.678,99.575,92.824,93.22,15.547
27-07-00 15:30,310.205,16.812,74.58,69.262,92.87,15.613
27-07-00 16:30,207.971,16.865,50.159,46.163,92.035,15.522
27-07-00 17:30,115.092,16.785,27.626,24.785,89.714,15.059
27-07-00 18:30,41.146,16.346,9.618,7.657,79.615,13.014
27-07-00 19:30,6.804,15.222,1.481,0,0,0
27-07-00 20:30,0,0,0,0,0,0
27-07-00 21:30,0,0,0,0,0,0
27-07-00 22:30,0,0,0,0,0,0
27-07-00 23:30,0,0,0,0,0,0
28-07-00 0:30,0,0,0,0,0,0
28-07-00 1:30,0,0,0,0,0,0
28-07-00 2:30,0,0,0,0,0,0
28-07-00 3:30,0.046,0,0,0,0,0
28-07-00 4:30,12.476,15.737,2.81,1.178,41.937,6.6
28-07-00 5:30,49.756,16.544,11.779,9.713,82.456,13.641
28-07-00 6:30,136.742,16.886,33.043,29.928,90.574,15.294
28-07-00 7:30,242.267,16.915,58.644,54.196,92.416,15.632
28-07-00 8:30,353.317,16.798,84.933,79.031,93.051,15.631
28-07-00 9:30,451.267,16.651,107.529,100.303,93.28,15.532
28-07-00 10:30,518.594,16.524,122.631,114.482,93.355,15.426
28-07-00 11:30,648.585,16.295,151.241,141.253,93.396,15.219
28-07-00 12:30,661.12,16.314,154.342,144.149,93.396,15.236
28-07-00 13:30,602.549,16.408,141.485,132.138,93.394,15.324
28-07-00 14:30,542.513,16.5,128.101,119.609,93.371,15.406
28-07-00 15:30,430.236,16.695,102.791,95.848,93.246,15.568
28-07-00 16:30,296.94,16.868,71.677,66.519,92.805,15.654
28-07-00 17:30,130.682,16.809,31.435,28.403,90.354,15.188
28-07-00 18:30,44.942,16.382,10.536,8.531,80.972,13.265
28-07-00 19:30,7.139,15.293,1.562,0,0,0
28-07-00 20:30,0,0,0,0,0,0
28-07-00 21:30,0,0,0,0,0,0
28-07-00 22:30,0,0,0,0,0,0
28-07-00 23:30,0,0,0,0,0,0
29-07-00 0:30,0,0,0,0,0,0
29-07-00 1:30,0,0,0,0,0,0
29-07-00 2:30,0,0,0,0,0,0
29-07-00 3:30,0.01,0,0,0,0,0
29-07-00 4:30,13.547,15.812,3.065,1.421,46.349,7.329
29-07-00 5:30,56.675,16.625,13.482,11.333,84.058,13.975
29-07-00 6:30,139.315,16.915,33.717,30.568,90.66,15.335
29-07-00 7:30,270.702,16.916,65.519,60.7,92.644,15.671
29-07-00 8:30,413.815,16.689,98.819,92.112,93.213,15.557
29-07-00 9:30,503.305,16.53,119.044,111.117,93.341,15.43
29-07-00 10:30,545.214,16.459,128.395,119.885,93.372,15.368
29-07-00 11:30,657.703,16.275,153.157,143.042,93.395,15.2
29-07-00 12:30,636.639,16.327,148.725,138.904,93.396,15.249
29-07-00 13:30,601.97,16.378,141.069,131.748,93.393,15.296
29-07-00 14:30,572.652,16.402,134.395,125.504,93.384,15.317
29-07-00 15:30,429.129,16.629,102.106,95.205,93.241,15.505
29-07-00 16:30,278.377,16.853,67.126,62.22,92.691,15.621
29-07-00 17:30,130.859,16.824,31.5,28.465,90.363,15.202
29-07-00 18:30,40.901,16.342,9.563,7.605,79.526,12.996
29-07-00 19:30,5.54,15.069,1.195,0,0,0
29-07-00 20:30,0.001,0,0,0,0,0
29-07-00 21:30,0.001,0,0,0,0,0
29-07-00 22:30,0.001,0,0,0,0,0
29-07-00 23:30,0.001,0,0,0,0,0
30-07-00 0:30,0.001,0,0,0,0,0
30-07-00 1:30,0,0,0,0,0,0
30-07-00 2:30,0.001,0,0,0,0,0
30-07-00 3:30,0.014,0,0,0,0,0
30-07-00 4:30,12.588,15.758,2.837,1.205,42.452,6.689
30-07-00 5:30,51.364,16.587,12.187,10.1,82.877,13.747
30-07-00 6:30,142.377,16.877,34.373,31.192,90.744,15.315
30-07-00 7:30,267.048,16.865,64.426,59.667,92.613,15.62
30-07-00 8:30,382.04,16.713,91.334,85.065,93.136,15.565
30-07-00 9:30,523.244,16.498,123.484,115.282,93.357,15.402
30-07-00 10:30,615.818,16.342,143.956,134.447,93.395,15.262
30-07-00 11:30,650.893,16.282,151.597,141.586,93.396,15.207
30-07-00 12:30,667.216,16.278,155.361,145.099,93.395,15.203
30-07-00 13:30,575.491,16.441,135.342,126.391,93.386,15.353
30-07-00 14:30,494.011,16.584,117.197,109.384,93.333,15.479
30-07-00 15:30,399.072,16.758,95.665,89.143,93.182,15.616
30-07-00 16:30,261.46,16.888,63.162,58.471,92.574,15.634
30-07-00 17:30,118.042,16.814,28.392,25.512,89.856,15.109
30-07-00 18:30,37.503,16.342,8.767,6.846,78.095,12.762
30-07-00 19:30,5.69,15.137,1.232,0,0,0
30-07-00 20:30,0,0,0,0,0,0
30-07-00 21:30,0,0,0,0,0,0
30-07-00 22:30,0,0,0,0,0,0
30-07-00 23:30,0,0,0,0,0,0
31-07-00 0:30,0,0,0,0,0,0
31-07-00 1:30,0,0,0,0,0,0
31-07-00 2:30,0,0,0,0,0,0
31-07-00 3:30,0.1,0,0,0,0,0
31-07-00 4:30,11.746,15.789,2.653,1.029,38.767,6.121
31-07-00 5:30,51.697,16.623,12.295,10.203,82.981,13.794
31-07-00 6:30,139.213,16.952,33.763,30.611,90.664,15.369
31-07-00 7:30,242.938,16.962,58.957,54.492,92.427,15.678
31-07-00 8:30,369.687,16.844,89.09,82.949,93.107,15.683
31-07-00 9:30,422.423,16.764,101.315,94.459,93.234,15.629
31-07-00 10:30,554.298,16.553,131.273,122.582,93.379,15.457
31-07-00 11:30,578.924,16.497,136.637,127.603,93.389,15.406
31-07-00 12:30,653.728,16.36,153.014,142.911,93.397,15.28
31-07-00 13:30,588.525,16.442,138.44,129.29,93.391,15.355
31-07-00 14:30,525,16.504,123.967,115.734,93.359,15.408
31-07-00 15:30,366.038,16.712,87.522,81.473,93.088,15.557
31-07-00 16:30,267.576,16.812,64.359,59.604,92.613,15.57
31-07-00 17:30,123.153,16.817,29.631,26.689,90.071,15.147
31-07-00 18:30,38.852,16.303,9.062,7.128,78.662,12.824
31-07-00 19:30,5.635,15.11,1.218,0,0,0
31-07-00 20:30,0,0,0,0,0,0
31-07-00 21:30,0,0,0,0,0,0
31-07-00 22:30,0,0,0,0,0,0
31-07-00 23:30,0,0,0,0,0,0
1/8/2000 0:30,0,0,0,0,0,0
1/8/2000 1:30,0,0,0,0,0,0
1/8/2000 2:30,0,0,0,0,0,0
1/8/2000 3:30,0.191,0,0,0,0,0
1/8/2000 4:30,12.655,15.892,2.876,1.24,43.098,6.849
1/8/2000 5:30,56.058,16.688,13.38,11.234,83.965,14.012
1/8/2000 6:30,161.186,16.986,39.157,35.73,91.248,15.499
1/8/2000 7:30,297.76,16.838,71.707,66.549,92.806,15.627
1/8/2000 8:30,415.786,16.642,98.965,92.25,93.214,15.513
1/8/2000 9:30,514.029,16.441,120.869,112.829,93.348,15.347
1/8/2000 10:30,591.826,16.286,137.848,128.734,93.388,15.209
1/8/2000 11:30,634.637,16.188,146.93,137.224,93.394,15.118
1/8/2000 12:30,654.906,16.179,151.538,141.528,93.394,15.11
1/8/2000 13:30,556.689,16.308,129.84,121.238,93.374,15.227
1/8/2000 14:30,513.977,16.388,120.468,112.453,93.346,15.298
1/8/2000 15:30,392.822,16.611,93.324,86.94,93.159,15.475
1/8/2000 16:30,243.709,16.807,58.582,54.141,92.418,15.533
1/8/2000 17:30,120.771,16.763,28.955,26.047,89.96,15.08
1/8/2000 18:30,37.52,16.311,8.753,6.834,78.073,12.735
1/8/2000 19:30,5.973,15.21,1.299,0,0,0
1/8/2000 20:30,0,0,0,0,0,0
1/8/2000 21:30,0,0,0,0,0,0
1/8/2000 22:30,0,0,0,0,0,0
1/8/2000 23:30,0,0,0,0,0,0
2/8/2000 0:30,0,0,0,0,0,0
2/8/2000 1:30,0,0,0,0,0,0
2/8/2000 2:30,0,0,0,0,0,0
2/8/2000 3:30,0.1,0,0,0,0,0
2/8/2000 4:30,11.793,15.787,2.664,1.038,38.986,6.155
2/8/2000 5:30,55.465,16.665,13.225,11.087,83.836,13.972
2/8/2000 6:30,150.16,16.948,36.412,33.126,90.975,15.419
2/8/2000 7:30,278.744,16.891,67.365,62.445,92.696,15.658
2/8/2000 8:30,417.893,16.665,99.641,92.886,93.22,15.535
2/8/2000 9:30,556.094,16.408,130.551,121.904,93.377,15.322
2/8/2000 10:30,643.064,16.253,149.535,139.659,93.395,15.179
2/8/2000 11:30,668.943,16.198,155.027,144.785,93.394,15.128
2/8/2000 12:30,659.448,16.219,153.031,142.923,93.395,15.148
2/8/2000 13:30,623.316,16.307,145.432,135.826,93.395,15.23
2/8/2000 14:30,554.326,16.43,130.309,121.677,93.376,15.342
2/8/2000 15:30,404.104,16.669,96.376,89.813,93.19,15.534
2/8/2000 16:30,268.848,16.817,64.686,59.914,92.622,15.576
2/8/2000 17:30,125.785,16.793,30.223,27.252,90.169,15.142
2/8/2000 18:30,38.057,16.34,8.897,6.971,78.347,12.802
2/8/2000 19:30,5.206,15.065,1.122,0,0,0
2/8/2000 20:30,0,0,0,0,0,0
2/8/2000 21:30,0,0,0,0,0,0
2/8/2000 22:30,0,0,0,0,0,0
2/8/2000 23:30,0,0,0,0,0,0
3/8/2000 0:30,0,0,0,0,0,0
3/8/2000 1:30,0,0,0,0,0,0
3/8/2000 2:30,0.001,0,0,0,0,0
3/8/2000 3:30,0.01,0,0,0,0,0
3/8/2000 4:30,10.025,15.663,2.246,0.642,28.588,4.478
3/8/2000 5:30,49.711,16.61,11.808,9.739,82.478,13.699
3/8/2000 6:30,149.479,16.957,36.25,32.972,90.957,15.424
3/8/2000 7:30,271.558,16.907,65.662,60.835,92.648,15.664
3/8/2000 8:30,405.888,16.717,97.041,90.438,93.196,15.58
3/8/2000 9:30,532.961,16.486,125.654,117.316,93.364,15.392
3/8/2000 10:30,581.799,16.399,136.445,127.422,93.387,15.314
3/8/2000 11:30,615.379,16.374,144.105,134.587,93.395,15.293
3/8/2000 12:30,580.661,16.405,136.229,127.22,93.387,15.32
3/8/2000 13:30,536.235,16.511,126.62,118.221,93.367,15.416
3/8/2000 14:30,502.955,16.586,119.306,111.363,93.342,15.482
3/8/2000 15:30,411.315,16.712,98.308,91.631,93.208,15.577
3/8/2000 16:30,272.544,16.892,65.841,61.004,92.654,15.651
3/8/2000 17:30,120.734,16.816,29.035,26.123,89.97,15.129
3/8/2000 18:30,35.398,16.29,8.247,6.352,77.021,12.547
3/8/2000 19:30,4.831,15.017,1.037,0,0,0
3/8/2000 20:30,0,0,0,0,0,0
3/8/2000 21:30,0,0,0,0,0,0
3/8/2000 22:30,0,0,0,0,0,0
3/8/2000 23:30,0,0,0,0,0,0
4/8/2000 0:30,0,0,0,0,0,0
4/8/2000 1:30,0,0,0,0,0,0
4/8/2000 2:30,0,0,0,0,0,0
4/8/2000 3:30,0.464,0,0,0,0,0
4/8/2000 4:30,10.865,15.804,2.455,0.839,34.183,5.402
4/8/2000 5:30,54.39,16.69,12.978,10.851,83.616,13.956
4/8/2000 6:30,165.654,16.997,40.251,36.768,91.346,15.526
4/8/2000 7:30,315.551,16.913,76.294,70.879,92.902,15.713
4/8/2000 8:30,456.372,16.664,108.715,101.418,93.288,15.545
4/8/2000 9:30,575.958,16.467,135.582,126.615,93.387,15.378
4/8/2000 10:30,648.91,16.338,151.562,141.554,93.397,15.259
4/8/2000 11:30,731.539,16.139,168.777,157.602,93.379,15.07
4/8/2000 12:30,752.439,16.114,173.331,161.842,93.372,15.046
4/8/2000 13:30,657.855,16.297,153.264,143.142,93.396,15.221
4/8/2000 14:30,583.756,16.417,137.004,127.946,93.388,15.332
4/8/2000 15:30,453.653,16.674,108.134,100.872,93.284,15.554
4/8/2000 16:30,278.012,16.894,67.142,62.234,92.69,15.659
4/8/2000 17:30,121.443,16.854,29.26,26.336,90.006,15.169
4/8/2000 18:30,35.074,16.286,8.166,6.275,76.841,12.515
4/8/2000 19:30,4.511,14.969,0.965,0,0,0
4/8/2000 20:30,0,0,0,0,0,0
4/8/2000 21:30,0,0,0,0,0,0
4/8/2000 22:30,0,0,0,0,0,0
4/8/2000 23:30,0,0,0,0,0,0
5/8/2000 0:30,0,0,0,0,0,0
5/8/2000 1:30,0,0,0,0,0,0
5/8/2000 2:30,0,0,0,0,0,0
5/8/2000 3:30,0.09,0,0,0,0,0
5/8/2000 4:30,9.734,15.644,2.177,0.576,26.484,4.143
5/8/2000 5:30,50.558,16.594,11.993,9.915,82.676,13.72
5/8/2000 6:30,150.904,16.944,36.549,33.256,90.99,15.417
5/8/2000 7:30,287.785,16.858,69.349,64.321,92.749,15.636
5/8/2000 8:30,444.365,16.663,105.84,98.716,93.269,15.541
5/8/2000 9:30,552.525,16.442,129.857,121.254,93.375,15.352
5/8/2000 10:30,678.92,16.207,157.285,146.892,93.393,15.136
5/8/2000 11:30,711.332,16.137,164.081,153.227,93.385,15.069
5/8/2000 12:30,699.194,16.14,161.317,150.651,93.388,15.073
5/8/2000 13:30,657.51,16.234,152.583,142.505,93.395,15.162
5/8/2000 14:30,533.076,16.457,125.405,117.082,93.363,15.365
5/8/2000 15:30,395.205,16.671,94.177,87.743,93.168,15.532
5/8/2000 16:30,269.396,16.822,64.779,60.001,92.625,15.581
5/8/2000 17:30,117.654,16.768,28.2,25.33,89.824,15.061
5/8/2000 18:30,33.976,16.229,7.882,6.005,76.188,12.365
5/8/2000 19:30,3.579,14.787,0.756,0,0,0
5/8/2000 20:30,0,0,0,0,0,0
5/8/2000 21:30,0,0,0,0,0,0
5/8/2000 22:30,0,0,0,0,0,0
5/8/2000 23:30,0,0,0,0,0,0
6/8/2000 0:30,0,0,0,0,0,0
6/8/2000 1:30,0,0,0,0,0,0
6/8/2000 2:30,0,0,0,0,0,0
6/8/2000 3:30,0.09,0,0,0,0,0
6/8/2000 4:30,9.227,15.544,2.051,0.458,22.334,3.472
6/8/2000 5:30,48.191,16.575,11.421,9.371,82.05,13.6
6/8/2000 6:30,157.84,16.953,38.262,34.881,91.165,15.455
6/8/2000 7:30,292.194,16.858,70.432,65.344,92.776,15.64
6/8/2000 8:30,440.067,16.638,104.694,97.639,93.261,15.517
6/8/2000 9:30,564.145,16.382,132.146,123.398,93.38,15.297
6/8/2000 10:30,629.81,16.263,146.458,136.785,93.395,15.189
6/8/2000 11:30,662.127,16.21,153.468,143.33,93.394,15.139
6/8/2000 12:30,679.669,16.198,157.422,147.02,93.392,15.128
6/8/2000 13:30,603.426,16.323,140.839,131.533,93.392,15.244
6/8/2000 14:30,538.725,16.448,126.7,118.296,93.367,15.357
6/8/2000 15:30,404.812,16.65,96.379,89.816,93.19,15.517
6/8/2000 16:30,255.62,16.825,61.498,56.898,92.521,15.567
6/8/2000 17:30,110.362,16.757,26.444,23.661,89.478,14.994
6/8/2000 18:30,31.422,16.182,7.271,5.423,74.592,12.071
6/8/2000 19:30,2.942,14.635,0.616,0,0,0
6/8/2000 20:30,0,0,0,0,0,0
6/8/2000 21:30,0,0,0,0,0,0
6/8/2000 22:30,0,0,0,0,0,0
6/8/2000 23:30,0,0,0,0,0,0
7/8/2000 0:30,0,0,0,0,0,0
7/8/2000 1:30,0,0,0,0,0,0
7/8/2000 2:30,0,0,0,0,0,0
7/8/2000 3:30,0,0,0,0,0,0
7/8/2000 4:30,6.922,15.332,1.517,0,0,0
7/8/2000 5:30,45.38,16.531,10.725,8.709,81.201,13.423
7/8/2000 6:30,118.992,16.889,28.731,25.833,89.911,15.185
7/8/2000 7:30,229.233,16.909,55.415,51.141,92.286,15.604
7/8/2000 8:30,343.411,16.787,82.42,76.662,93.013,15.614
7/8/2000 9:30,458.726,16.575,108.707,101.411,93.288,15.463
